,audio file,mfcc,vowel label,encoded label
274,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13uh.wav,,uh,
275,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m40ih.wav,,ih,
276,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m47ah.wav,,ah,
277,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m23er.wav,,er,
278,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m02ah.wav,,ah,
279,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m45oa.wav,,oa,
280,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32iy.wav,,iy,
281,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09ih.wav,,ih,
282,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13aw.wav,,aw,
283,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34ih.wav,,ih,
284,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m22uh.wav,,uh,
285,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33ae.wav,,ae,
286,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33uw.wav,,uw,
287,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17oo.wav,,oo,
288,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36ei.wav,,ei,
289,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17ae.wav,,ae,
290,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m19oa.wav,,oa,
291,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36eh.wav,,eh,
292,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m06uh.wav,,uh,
293,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10ih.wav,,ih,
294,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17uw.wav,,uw,
295,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33oo.wav,,oo,
296,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m07er.wav,,er,
297,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m42er.wav,,er,
298,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m26ah.wav,,ah,
299,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37aw.wav,,aw,
300,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16iy.wav,,iy,
301,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m24oa.wav,,oa,
302,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28uw.wav,,uw,
303,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49oo.wav,,oo,
304,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m24ah.wav,,ah,
305,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m40er.wav,,er,
306,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09eh.wav,,eh,
307,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m26oa.wav,,oa,
308,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14iy.wav,,iy,
309,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28ae.wav,,ae,
310,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35aw.wav,,aw,
311,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m39uh.wav,,uh,
312,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08aw.wav,,aw,
313,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m41uh.wav,,uh,
314,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m04uh.wav,,uh,
315,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34eh.wav,,eh,
316,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50ae.wav,,ae,
317,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29iy.wav,,iy,
318,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50uw.wav,,uw,
319,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31oo.wav,,oo,
320,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m19ah.wav,,ah,
321,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m38er.wav,,er,
322,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10ei.wav,,ei,
323,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48iy.wav,,iy,
324,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31ae.wav,,ae,
325,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10eh.wav,,eh,
326,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m20uh.wav,,uh,
327,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36ih.wav,,ih,
328,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34ei.wav,,ei,
329,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50oo.wav,,oo,
330,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31uw.wav,,uw,
331,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m21er.wav,,er,
332,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m45ah.wav,,ah,
333,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28oo.wav,,oo,
334,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49uw.wav,,uw,
335,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09ei.wav,,ei,
336,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11aw.wav,,aw,
337,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30iy.wav,,iy,
338,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49ae.wav,,ae,
339,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m47oa.wav,,oa,
340,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m02oa.wav,,oa,
341,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m39ah.wav,,ah,
342,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m18er.wav,,er,
343,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35uw.wav,,uw,
344,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11oo.wav,,oo,
345,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30ei.wav,,ei,
346,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m24uh.wav,,uh,
347,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32ih.wav,,ih,
348,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28aw.wav,,aw,
349,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35ae.wav,,ae,
350,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09iy.wav,,iy,
351,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14eh.wav,,eh,
352,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34iy.wav,,iy,
353,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08ae.wav,,ae,
354,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29eh.wav,,eh,
355,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m06oa.wav,,oa,
356,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m19uh.wav,,uh,
357,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50aw.wav,,aw,
358,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48ei.wav,,ei,
359,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m25er.wav,,er,
360,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m41ah.wav,,ah,
361,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m04ah.wav,,ah,
362,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08uw.wav,,uw,
363,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31aw.wav,,aw,
364,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m22oa.wav,,oa,
365,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48eh.wav,,eh,
366,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10iy.wav,,iy,
367,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08oo.wav,,oo,
368,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m01er.wav,,er,
369,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m20ah.wav,,ah,
370,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m44er.wav,,er,
371,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29ei.wav,,ei,
372,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14ei.wav,,ei,
373,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11uw.wav,,uw,
374,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35oo.wav,,oo,
375,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30eh.wav,,eh,
376,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11ae.wav,,ae,
377,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16ih.wav,,ih,
378,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49aw.wav,,aw,
379,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m45uh.wav,,uh,
380,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13uw.wav,,uw,
381,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37oo.wav,,oo,
382,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16ei.wav,,ei,
383,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m47uh.wav,,uh,
384,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m02uh.wav,,uh,
385,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14ih.wav,,ih,
386,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13ae.wav,,ae,
387,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32eh.wav,,eh,
388,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m20oa.wav,,oa,
389,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29ih.wav,,ih,
390,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33aw.wav,,aw,
391,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m03er.wav,,er,
392,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m22ah.wav,,ah,
393,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48ih.wav,,ih,
394,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17aw.wav,,aw,
395,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m41oa.wav,,oa,
396,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m04oa.wav,,oa,
397,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36iy.wav,,iy,
398,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m27er.wav,,er,
399,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m06ah.wav,,ah,
400,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32ei.wav,,ei,
401,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37uw.wav,,uw,
402,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13oo.wav,,oo,
403,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m39oa.wav,,oa,
404,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16eh.wav,,eh,
405,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37ae.wav,,ae,
406,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30ih.wav,,ih,
407,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m26uh.wav,,uh,
408,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14uw.wav,,uw,
409,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30oo.wav,,oo,
410,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m39er.wav,,er,
411,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m18ah.wav,,ah,
412,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11ei.wav,,ei,
413,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13ih.wav,,ih,
414,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09aw.wav,,aw,
415,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m40uh.wav,,uh,
416,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35eh.wav,,eh,
417,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28iy.wav,,iy,
418,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14ae.wav,,ae,
419,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m27oa.wav,,oa,
420,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08eh.wav,,eh,
421,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50iy.wav,,iy,
422,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29ae.wav,,ae,
423,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34aw.wav,,aw,
424,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m38uh.wav,,uh,
425,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48oo.wav,,oo,
426,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29uw.wav,,uw,
427,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m25ah.wav,,ah,
428,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m41er.wav,,er,
429,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m04er.wav,,er,
430,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10aw.wav,,aw,
431,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48ae.wav,,ae,
432,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31iy.wav,,iy,
433,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m03oa.wav,,oa,
434,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m01ah.wav,,ah,
435,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m20er.wav,,er,
436,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m44ah.wav,,ah,
437,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48uw.wav,,uw,
438,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29oo.wav,,oo,
439,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08ei.wav,,ei,
440,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35ei.wav,,ei,
441,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30uw.wav,,uw,
442,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14oo.wav,,oo,
443,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30ae.wav,,ae,
444,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49iy.wav,,iy,
445,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11eh.wav,,eh,
446,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m21uh.wav,,uh,
447,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37ih.wav,,ih,
448,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32uw.wav,,uw,
449,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16oo.wav,,oo,
450,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37ei.wav,,ei,
451,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35ih.wav,,ih,
452,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m23uh.wav,,uh,
453,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13eh.wav,,eh,
454,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32ae.wav,,ae,
455,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m01oa.wav,,oa,
456,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m44oa.wav,,oa,
457,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33iy.wav,,iy,
458,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08ih.wav,,ih,
459,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m03ah.wav,,ah,
460,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m22er.wav,,er,
461,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36aw.wav,,aw,
462,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17iy.wav,,iy,
463,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m25oa.wav,,oa,
464,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m27ah.wav,,ah,
465,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m06er.wav,,er,
466,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13ei.wav,,ei,
467,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16uw.wav,,uw,
468,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32oo.wav,,oo,
469,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16ae.wav,,ae,
470,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37eh.wav,,eh,
471,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m18oa.wav,,oa,
472,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m07uh.wav,,uh,
473,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m42uh.wav,,uh,
474,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11ih.wav,,ih,
475,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m47er.wav,,er,
476,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m23ah.wav,,ah,
477,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m02er.wav,,er,
478,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m13iy.wav,,iy,
479,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m21oa.wav,,oa,
480,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28ih.wav,,ih,
481,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m32aw.wav,,aw,
482,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m03uh.wav,,uh,
483,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50ih.wav,,ih,
484,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33eh.wav,,eh,
485,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36oo.wav,,oo,
486,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17ei.wav,,ei,
487,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17eh.wav,,eh,
488,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m38oa.wav,,oa,
489,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36ae.wav,,ae,
490,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31ih.wav,,ih,
491,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m27uh.wav,,uh,
492,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33ei.wav,,ei,
493,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m36uw.wav,,uw,
494,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m07ah.wav,,ah,
495,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m42ah.wav,,ah,
496,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m26er.wav,,er,
497,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49ih.wav,,ih,
498,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m16aw.wav,,aw,
499,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m40oa.wav,,oa,
500,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m37iy.wav,,iy,
501,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49ei.wav,,ei,
502,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m24er.wav,,er,
503,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m40ah.wav,,ah,
504,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09uw.wav,,uw,
505,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09ae.wav,,ae,
506,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m35iy.wav,,iy,
507,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m07oa.wav,,oa,
508,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28eh.wav,,eh,
509,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m42oa.wav,,oa,
510,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m18uh.wav,,uh,
511,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m14aw.wav,,aw,
512,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m25uh.wav,,uh,
513,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m33ih.wav,,ih,
514,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m29aw.wav,,aw,
515,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m08iy.wav,,iy,
516,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34ae.wav,,ae,
517,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50eh.wav,,eh,
518,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m19er.wav,,er,
519,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m38ah.wav,,ah,
520,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34uw.wav,,uw,
521,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10oo.wav,,oo,
522,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31ei.wav,,ei,
523,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m31eh.wav,,eh,
524,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10ae.wav,,ae,
525,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m17ih.wav,,ih,
526,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m48aw.wav,,aw,
527,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m01uh.wav,,uh,
528,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m44uh.wav,,uh,
529,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m50ei.wav,,ei,
530,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m10uw.wav,,uw,
531,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m34oo.wav,,oo,
532,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m09oo.wav,,oo,
533,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m21ah.wav,,ah,
534,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m45er.wav,,er,
535,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m28ei.wav,,ei,
536,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m30aw.wav,,aw,
537,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m23oa.wav,,oa,
538,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m49eh.wav,,eh,
539,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/men/m11iy.wav,,iy,
540,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w26uh.wav,,uh,
541,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30ih.wav,,ih,
542,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37ae.wav,,ae,
543,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16eh.wav,,eh,
544,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w39oa.wav,,oa,
545,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13oo.wav,,oo,
546,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37uw.wav,,uw,
547,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32ei.wav,,ei,
548,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w06ah.wav,,ah,
